,name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,availability_365,room
3685,Stunning & Spacious 2BR Apt w/Balcony in Union Station,Union Station,39.75631,-105.00138,Entire home/apt,174,1,5,2,0
3686,Lower Level Private Apartment Centrally Located,Sloan Lake,39.75676,-105.03872,Entire home/apt,50,30,0,56,0
3687,Professionally maintained apt | 1BR in Denver,City Park,39.74098,-104.95367,Entire home/apt,169,90,0,365,0
3688,Eco Conscious City Dwelling,Lincoln Park,39.73771,-105.00092,Entire home/apt,110,2,10,11,0
3689,Cute 2 bedroom Cottage near Light Rail and Parks.,Villa Park,39.72809,-105.04126,Entire home/apt,56,30,0,209,0
3690,"1 private  bedroom
super fast internet, txt2",West Colfax,39.74132,-105.03336,Private room,42,29,0,290,1
3691,☞ PET FRIENDLY - No fee I ♡ of RiNo I WFH Office,Five Points,39.76452,-104.97471,Entire home/apt,148,1,13,18,0
3692,Updated North Berkeley home 3 miles from Downtown!,Chaffee Park,39.78925,-105.02193,Entire home/apt,105,29,0,63,0
3693,Villa Park Home - Walk to Mile High Stadium,Villa Park,39.73451,-105.02725,Entire home/apt,163,3,5,346,0
3694,Cozy Casita—All to Yourselves! Sleeps up to 4,Athmar Park,39.70888,-105.01923,Entire home/apt,68,1,18,37,0
3695,"Heart of Cherry Creek North! 1bd/1ba,Private&Cozy!",Cherry Creek,39.72415,-104.95771,Entire home/apt,119,1,12,81,0
3696,Charming Bungalow in City Park | Private Backyard,Cole,39.76354,-104.96358,Entire home/apt,144,1,1,77,0
3697,2 Bed/2 Bath Highlands Home,Sloan Lake,39.75134,-105.02582,Entire home/apt,96,29,1,202,0
3698,Great city location : entire house,Lincoln Park,39.73574,-105.00332,Entire home/apt,175,30,0,189,0
3699,Month-2-Month Bungalow Walk to Regis/Tennyson,Berkeley,39.77782,-105.03441,Entire home/apt,109,30,0,251,0
3700,Luxury Home in Denver with City & Mountain Views,West Colfax,39.7402422158172,-105.0289372720187,Entire home/apt,300,2,0,290,0
3701,"FURNISHED, SHORT TERM LEASE 30+ DAYS, WHOLE HOUSE!",Hampden South,39.64438,-104.89918,Entire home/apt,150,30,0,264,0
3702,Cozy 2 Bed Suite in Quiet Sunnyside Neighborhood,Sunnyside,39.78206,-105.01708,Entire home/apt,82,1,6,265,0
3703,Classy | Inviting | Art District Casita,Baker,39.72156,-104.99851,Entire home/apt,118,1,10,145,0
3704,Berkeley Casita Charming Home backs to Tennyson St,Berkeley,39.77025,-105.04213,Entire home/apt,165,30,0,272,0
3705,Comfy City Craftsman-Style 2-bedroom Home,North Park Hill,39.75202,-104.93477,Entire home/apt,190,3,0,42,0
3706,Brand New Condo | Walk to Empower Stadium | Tesoro,Jefferson Park,39.748383,-105.020882,Entire home/apt,150,2,4,257,0
3707,Gameday Oasis | Private Balcony | Jefferson Park | Tesoro,Jefferson Park,39.74876,-105.018616,Entire home/apt,145,2,10,259,0
3708,Contemporary Condo | Grill + Balcony | Tesoro,Jefferson Park,39.748383,-105.020882,Entire home/apt,150,2,5,261,0
3709,Luxurious Escape | Walk to Empower Field | Tesoro,Jefferson Park,39.74873,-105.018608,Entire home/apt,135,2,7,257,0
3710,City Views! | Chic Jefferson Park Condo | Tesoro,Jefferson Park,39.748714,-105.018608,Entire home/apt,150,2,1,263,0
3711,"Private room in shared house, great location :)",Sloan Lake,39.74738,-105.02523,Private room,30,29,1,324,1
3712,New Adorable Studio Guesthouse; dedicated parking,Speer,39.7122,-104.97983,Entire home/apt,63,1,14,202,0
3713,Upscale apartment home | 1BR in Denver,Civic Center,39.73127,-104.98985,Entire home/apt,216,30,0,365,0
3714,4 Bedroom in heart of Sloans Lake/West Highlands,Sloan Lake,39.75795,-105.03099,Entire home/apt,500,30,0,364,0
3715,Stylishly furnished private room with own bathroom,Cheesman Park,39.7378,-104.96657,Private room,42,30,1,301,1
3716,"Bright RiNo 1BR w/ Gym, Pool, W/D, steps to Larimer bars, by Blueground",Five Points,39.764744,-104.977722,Entire home/apt,126,31,0,209,0
3717,"Amazing LoDo 1BR w/ Gym, W/D & Pool, walk to Union Station, by Blueground",Union Station,39.751801,-105.003914,Entire home/apt,134,31,0,303,0
3718,"Denver UHills home w/ yard, firepit, dog friendly!",University Hills,39.65411751104303,-104.92675568296414,Entire home/apt,244,3,0,27,0
3719,"clean, spacious, private 1bd/1ba",Gateway - Green Valley Ranch,39.78199924268876,-104.73802765527668,Private room,50,1,7,255,1
3720,Landing | Modern Apartment with Amazing Amenities (ID2775),University Park,39.67114,-104.95828,Entire home/apt,71,30,0,364,0
3721,"Pet-friendly, 2BD/1B, attached garage, W/D in unit",East Colfax,39.7366678100115,-104.88572891159754,Entire home/apt,118,2,6,117,0
3722,Casa Luna 🌜 Your Denver sanctuary awaits,Virginia Village,39.6839,-104.91597,Entire home/apt,104,2,2,342,0
3723,Colorful Modern | Roof Deck | City Park Haven,Skyland,39.759975,-104.946281,Entire home/apt,74,1,5,250,0
3724,Historic 1870 McBird House with patio & parking,Five Points,39.75106,-104.97401,Entire home/apt,94,29,0,71,0
3725,"Charming Townhome, Minutes from EVERYTHING!",Whittier,39.75251,-104.96727,Entire home/apt,176,2,2,360,0
3726,Professionally maintained apt | 2BR in Denver,City Park,39.74043,-104.95268,Entire home/apt,201,90,0,365,0
3727,Welcome Home to West Highlands!,West Highland,39.76441,-105.0429,Entire home/apt,80,30,0,272,0
3728,Adorable Guest Suite w/ free parking on premises,Ruby Hill,39.68613,-105.01948,Entire home/apt,69,1,7,347,0
3729,Stylish Uptown Studio on Restaurant Row,City Park West,39.74377,-104.96732,Entire home/apt,70,30,1,0,0
3730,Landing | Modern Apartment with Amazing Amenities (ID1954),DIA,39.80945,-104.7774,Entire home/apt,70,30,0,296,0
3731,"Luxurious Private room in an ample
Sized house",Virginia Village,39.68359,-104.93291,Private room,39,30,0,308,1
3732,"Amazing, Relaxing Room w/ Perfect View of Downtown",Valverde,39.71758,-105.01938,Private room,10,29,1,333,1
3733,"Steps to Denver's Best Food, Coffee & Shops!",West Highland,39.761143,-105.036301,Entire home/apt,123,29,1,328,0
3734,⭐️Cozy apartment in Uptown Denver!⭐️,North Capitol Hill,39.74749,-104.97987,Entire home/apt,170,3,2,89,0
3735,(1) Remodeled 1 Bed Apartment Close to Downtown!,Villa Park,39.73275,-105.03871,Entire home/apt,72,30,0,209,0
3736,(1) Renovated 2 Bedroom Apartment Near Downtown!,Villa Park,39.73295,-105.04018,Entire home/apt,110,30,0,176,0
3737,(3)Fully Updated 2 bedroom Apartment Near Downtown,Villa Park,39.72761,-105.03169,Entire home/apt,90,30,1,239,0
3738,"30+ day 2-bedroom, 2 bath loft in downtown Denver.",Union Station,39.7532,-105.00407,Entire home/apt,150,30,0,182,0
3739,Walk to Gameday | Jefferson Park Condo | Tesoro,Jefferson Park,39.748695,-105.018608,Entire home/apt,145,2,2,260,0
3740,Denver Charmer Steps From Tennyson Restaurants!,Berkeley,39.776138,-105.040291,Entire home/apt,290,2,2,239,0
3741,Beautiful home 3Bed 1.5Bath close to downtown,Globeville,39.78956,-104.98564,Entire home/apt,127,30,0,180,0
3742,Lovely 1 bedroom luxury retreat,Stapleton,39.75495,-104.85352,Entire home/apt,150,1,7,360,0
3743,5⭐️Location⭐️Caphill Walkers Paradise❣️,Cheesman Park,39.73178,-104.97217,Private room,76,1,3,241,1
3744,Cozy 1 bedroom with HBOMax + more,Northeast Park Hill,39.76604,-104.94009,Entire home/apt,88,1,8,360,0
3745,Top Floor Suite of NEW Townhome in S. Sloans Lake!,West Colfax,39.73773,-105.05136,Entire home/apt,86,30,1,305,0
3746,NEW private lower floor apartment - Sloans Lake,West Colfax,39.73985,-105.05117,Entire home/apt,95,30,1,333,0
3747,MaryJane’s Manor #1,Five Points,39.752182,-104.985367,Private room,80,1,6,76,1
3748,High-End & Walkable Guest Suite in Congress Park!,Congress Park,39.735264,-104.945389,Entire home/apt,133,2,8,335,0
3749,Modern 2BR TH near downtown for the holidays. Private roof deck and hot tub.,Five Points,39.74883,-104.97415,Entire home/apt,499,4,0,0,0
3750,Brand-New Stylish & Chic Studio in Great Location!,Regis,39.7879838152036,-105.02581752339508,Entire home/apt,91,1,1,271,0
3751,Cherry Creek | Fast Wifi | Long Term Discounts,Washington Virginia Vale,39.70203,-104.91505,Entire home/apt,141,30,0,68,0
3752,NEW! Epic Downtown Denver Condo w/ Rooftop & Gym!,Union Station,39.74995,-104.995,Entire home/apt,119,30,0,332,0
3753,Single family home in Berkeley neighborhood,Berkeley,39.77002,-105.03668,Entire home/apt,250,3,1,1,0
3754,"Open, Bright Home near Sloan's Lake",Sloan Lake,39.75651767889632,-105.03930556961164,Entire home/apt,195,2,2,47,0
3755,Southwestern Bungalow -  Central & Cozy/2BR/2 Bath,Clayton,39.76603,-104.95518,Entire home/apt,191,3,0,0,0
3756,La Casita De Lola,Hale,39.72822516872801,-104.93222200153856,Entire home/apt,56,2,1,50,0
3757,Well-Kept Suite In the Heart of the Highlands!,Jefferson Park,39.75061,-105.02064,Entire home/apt,95,1,6,228,0
3758,Great 1 Bedroom/1 Bath in Historic Building,CBD,39.744488,-104.98922,Entire home/apt,95,30,0,272,0
3759,Newly Built Guest House - Baker Neighborhood,Baker,39.71571,-104.98936,Entire home/apt,110,1,3,306,0
3760,MaryJane’s Manor #2,Five Points,39.75126,-104.98602,Private room,88,1,14,355,1
3761,MaryJane’s Manor #3,Five Points,39.75269,-104.98611,Private room,83,1,8,347,1
3762,MaryJane’s Manor #4,Five Points,39.75131,-104.98585,Private room,73,1,7,356,1
3763,MaryJane’s Manor: 420 Friendly Bachelor Pad!,Five Points,39.75154,-104.9842,Entire home/apt,800,1,0,346,0
3764,Exquisite & Modern 1BR Apt w/Balcony in LoDo,Union Station,39.75375,-105.0005,Entire home/apt,152,1,3,0,0
3765,"Deluxe Berkeley Studio w/ Gym, W/D & Party Room, near Lake, by Blueground",Berkeley,39.770832,-105.044373,Entire home/apt,121,31,0,297,0
3766,Landing | Modern Apartment with Amazing Amenities (ID625210),Gateway - Green Valley Ranch,39.79832,-104.7796,Entire home/apt,82,30,0,332,0
3767,"Mediterranean Villa, stunning and spacious",Washington Park West,39.706413,-104.973625,Private room,180,1,0,347,1
3768,Beautiful new modern studio near Downtown Denver,Overland,39.68157,-104.98781,Entire home/apt,68,30,0,233,0
3769,"Quality crafted all-brick home, recently renovated",Athmar Park,39.69845,-105.02186,Entire home/apt,93,29,1,118,0
3770,Beautiful and convenient 3 bedroom home,Chaffee Park,39.78482766686806,-105.0110168414702,Entire home/apt,266,1,0,81,0
3771,Highland Awaysis,Highland,39.75686,-105.01017,Entire home/apt,110,30,0,312,0
3772,Premier condo in the heart of Union Station,Union Station,39.75425,-105.00086,Entire home/apt,150,30,0,85,0
3773,Beautiful home near Sloans Lake!,West Colfax,39.74225,-105.03313,Entire home/apt,375,2,2,173,0
3774,Modern 1BR suite in lovely Park Hill Neighborhood!,North Park Hill,39.75294,-104.92929,Entire home/apt,95,1,7,73,0
3775,NEW! Mod Townhome with Private Yard Mins to Dtwn!,Sloan Lake,39.7505,-105.03032,Entire home/apt,194,2,2,362,0
3776,Sunny upstairs apartment unit,Lincoln Park,39.739944017520415,-105.0012123559702,Entire home/apt,121,3,2,358,0
3777,Landing | Modern Apartment with Amazing Amenities (ID407133),Lowry Field,39.71664,-104.89604,Entire home/apt,98,30,0,331,0
3778,"New! Bright, top floor condo in RiNo Art District",Five Points,39.76106,-104.9832,Entire home/apt,225,1,4,40,0
3779,"Newly Renovated, Charming 2br 1ba Private Suite!",Harvey Park South,39.65716,-105.0389,Entire home/apt,81,1,0,231,0
3780,Brand New Luxury Condo | High Ceilings | Espadín LoHi,Highland,39.757935,-105.01548,Entire home/apt,93,1,4,264,0
3781,Modern Melody | Lifestyle Loft | Espadín LoHi,Highland,39.757935,-105.01548,Entire home/apt,74,1,2,269,0
3782,Bright Suite In the Heart of South Broadway!,Baker,39.71313081679426,-104.9880130759261,Entire home/apt,79,1,3,196,0
3783,Highlands walkout Basement with 2 Bed/1 Bath,Sloan Lake,39.75714,-105.02817,Entire home/apt,106,29,0,364,0
3784,Stylish Midterm Stay in the Heart of RiNo,Cole,39.76748,-104.97244,Entire home/apt,111,29,0,28,0
3785,Cozy Denver Apartment,Capitol Hill,39.73434,-104.98056,Entire home/apt,149,3,5,349,0
3786,BRAND NEW MODERN LUXURY 2 BED 3 BATH OASIS,West Colfax,39.74106,-105.03455,Entire home/apt,251,3,4,174,0
3787,Private Bedroom Comfortably sleeps 4,City Park West,39.74262,-104.96783,Private room,49,1,8,333,1
3788,CHARMING  DENVER CENTRAL PARK SINGLE FAMILY HOME,Stapleton,39.80018,-104.88169,Entire home/apt,199,29,0,254,0
3789,Cheerful 1 Bedroom,City Park West,39.74108,-104.96568,Private room,50,2,4,37,1
3790,Private Master Bedroom near Downtown,City Park West,39.74117,-104.96585,Private room,80,1,3,18,1
3791,Adorable Cherry Creek suite close to Light Rail,Cory - Merrill,39.68694,-104.9434,Entire home/apt,83,1,0,267,0
3792,Bannock BoHome - Guest Suite with Private Entrance,Baker,39.71727,-104.99113,Entire home/apt,81,2,3,21,0
3793,Well-kept apartment home | 1 BR in Denver,Highland,39.75688,-105.00705,Entire home/apt,184,30,0,365,0
3794,Charming historic home in the heart of Denver,Baker,39.7193,-104.99586,Entire home/apt,230,2,2,10,0
3795,The Newton Street Nest-Cozy 2-Bedroom Home,Barnum,39.72508,-105.03728,Entire home/apt,77,1,13,109,0
3796,Woods Manor | Walk to Downtown | Built in 1887,Five Points,39.74968,-104.98284,Entire home/apt,245,1,2,131,0
3797,Spacious Mid Century Modern Charm in the City!,University Hills,39.65681,-104.93858,Entire home/apt,267,2,1,15,0
3798,Rare & Private 2 BR getaway in the heart of Denver,Speer,39.71391,-104.98559,Entire home/apt,119,2,7,317,0
3799,Lovely 2 bedroom townhome with fireplace,Goldsmith,39.677811180137006,-104.92401757642524,Entire home/apt,175,29,0,145,0
3800,Modern 5BR 4Bath 3200sqft House! 5 Min to Downtown,Cole,39.76600008185781,-104.96397122314444,Entire home/apt,1624,1,2,68,0
3801,Ruby Hill Home - 2 BR  house near green spaces,Ruby Hill,39.69112738858136,-105.00802655216668,Entire home/apt,189,2,4,113,0
3802,Cozy 2-bedroom guest house,Barnum West,39.72341,-105.04483,Entire home/apt,68,30,1,97,0
3803,Comfy Cozy Guest Suite with Private Entrance,Bear Valley,39.65821,-105.06856,Private room,92,1,4,342,1
3804,Purple Room - Ruby Hill House!,Ruby Hill,39.68626,-105.01935,Private room,58,1,0,5,1
3805,Luxury 3BR Home in Central Park w/ Mountain Views,Stapleton,39.8065,-104.86688,Entire home/apt,199,30,0,358,0
3806,Downtown Five Points Trendy Urban Space - Sleeps 4,Five Points,39.75449,-104.98826,Entire home/apt,90,30,0,260,0
3807,Spacious Private Room in Downtown Denver NR RiNo,Five Points,39.75184,-104.98462,Private room,79,2,6,49,1
3808,"Stylish, spacious, updated 1904 Victorian",Sunnyside,39.77244,-105.00728,Entire home/apt,192,3,0,220,0
3809,Newly Updated Bungalow in Walkable Platt Park,Platt Park,39.68622048642775,-104.98704718137404,Entire home/apt,185,30,0,304,0
3810,Beautiful Home Walkable to Stadium & Sloan's Lake,West Colfax,39.743090694354166,-105.02957855320804,Entire home/apt,110,1,0,36,0
3811,Feel at Home in Wash Park! Just Renovated! Unit #1,Washington Park West,39.70597,-104.98088,Entire home/apt,204,30,0,264,0
3812,Room with exposed brick for rent,Congress Park,39.73845,-104.94323,Private room,38,2,1,87,1
3813,Modern New Studio-Peaceful &Central Neighborhood,Virginia Village,39.68087,-104.91829,Entire home/apt,70,1,5,178,0
3814,Cozy & Bright in City Park! Unit #1,City Park West,39.74399,-104.96153,Entire home/apt,180,30,0,273,0
3815,NEW! Updated Denver Hideout - Walk to S Broadway!,Baker,39.72062,-104.99827,Entire home/apt,91,30,0,304,0
3816,Modern Bed/Bathroom in Townhome - Downtown Denver,Lincoln Park,39.73442183359308,-105.00327264150388,Private room,49,1,1,5,1
3817,"3 Bed Sunnyside/LoHi Downtown, Walk to Hot Spots!",Sunnyside,39.7801,-105.01187,Entire home/apt,328,1,1,163,0
3818,NEW Beautiful Remodel 3bdrm/1bath w/ Parking!,Ruby Hill,39.68406,-105.01734,Entire home/apt,129,30,0,182,0
3819,Kasa | Queen Garden-Level Studio Minutes from Local Eateries + Bars | The Perry Sloan's Lake,West Colfax,39.74053,-105.03845,Entire home/apt,91,2,5,365,0
3820,"Sweet, Simple Aptmt 420 Friendly Centrally Located",Clayton,39.76964,-104.94156,Entire home/apt,95,1,7,157,0
3821,Sprawling Community | 1 BR in Denver,Washington Virginia Vale,39.70669,-104.92996,Entire home/apt,171,30,0,365,0
3822,"Airy Five Points 2BR w/ Roof Deck & Gym, walk to RiNo bars, by Blueground",Five Points,39.753872,-104.979256,Entire home/apt,161,31,0,359,0
3823,"Luxe Five Points 2BR w/ Roof Deck & Gym, walk to RiNo bars, by Blueground",Five Points,39.753872,-104.979256,Entire home/apt,166,31,0,318,0
3824,Convenient Flat | Newly Remodeled | Close to Mtns,Regis,39.78726,-105.02798,Entire home/apt,109,1,2,162,0
3825,The Perry Sloan's Lake 🚵 Cozy Apartment with Full Kitchen 🚵 Walk to Dining & Bars,West Colfax,39.74045,-105.04064,Entire home/apt,115,2,9,364,0
3826,University Hills Ranch Home. Near DU & DOWNTOWN!,University Hills,39.65845,-104.93077,Entire home/apt,241,2,4,77,0
3827,"Trendy Capitol Hill 1BR w/ W/D & Gym, near Governor's Park, by Blueground",Capitol Hill,39.72821,-104.98442,Entire home/apt,124,31,0,298,0
3828,“Heart of the Highlands” Home Sweet Home,West Highland,39.76628,-105.0433,Entire home/apt,250,29,1,237,0
3829,Updated house walking distance to everything!,Sunnyside,39.77092,-105.00741,Entire home/apt,125,2,9,63,0
3830,5 Star Cap Hill 3Br- Patio + Garage- Walk Downtown,Capitol Hill,39.736301,-104.976997,Entire home/apt,149,1,6,241,0
3831,Cap Hill | 3-Bedroom | Garage Parking | Backyard,Capitol Hill,39.736343,-104.979477,Entire home/apt,149,1,2,234,0
3832,Charming Victorian | Backyard Oasis | WFH Ready,Capitol Hill,39.736397,-104.979492,Entire home/apt,149,1,2,208,0
3833,"Modern home near Downtown Denver.  Located in the Highlands.  Newer build, nicely furnished with abundance of light.",Sunnyside,39.77415,-105.00693,Entire home/apt,200,30,0,61,0
3834,Monthly stay in the heart of Denvers Art District!,Baker,39.72225,-104.99707,Entire home/apt,150,30,0,263,0
3835,Sprawling Retreat | Easy Access To LoDo & Mtns,Regis,39.78661,-105.06075,Entire home/apt,326,1,0,109,0
3836,"Chic Five Points 1BR w/ Roof Deck & Gym, walk to RiNo bars, by Blueground",Five Points,39.753872,-104.979256,Entire home/apt,111,31,0,346,0
3837,"Amazing LoDo 1BR w/ Gym & W/D, 1 block to Union Station, by Blueground",Union Station,39.75081,-105.00363,Entire home/apt,137,31,0,247,0
3838,"Luxe Capitol Hill 1BR w/ Gym & Patio, near Cherry Creek, by Blueground",Speer,39.716763,-104.976624,Entire home/apt,115,31,0,331,0
3839,"Premium Capitol Hill 2BR w/ Gym & Patio, near Cherry Creek, by Blueground",Speer,39.716763,-104.976624,Entire home/apt,148,31,1,337,0
3840,Beautiful 1 Bed Condo downtown with roof top pool.,Union Station,39.754253,-105.000862,Entire home/apt,80,30,0,61,0
3841,Cheerful 2 bedroom townhome near Sloan’s lake,West Colfax,39.73933,-105.04935,Entire home/apt,108,30,0,327,0
3842,~Garfield Park Bungalow~ 20 min to Downtown Denver,Mar Lee,39.69158,-105.0479,Entire home/apt,157,2,2,280,0
3843,Stylish Cherry Creek Condo (being furnishing now!),Belcaro,39.71207,-104.95149,Entire home/apt,66,30,0,73,0
3844,1 private master  bedroom .,Gateway - Green Valley Ranch,39.78386384538167,-104.80346238195952,Private room,51,2,0,289,1
3845,Denver Basement Suite in Great Location!,Barnum,39.7197362190848,-105.02990814079148,Entire home/apt,93,1,0,69,0
3846,Stunning renovated home in Sunnyside neighborhood!,Sunnyside,39.77199,-105.0097,Entire home/apt,70,30,0,32,0
3847,BRAND NEW BEAUTIFUL BASEMENT,Gateway - Green Valley Ranch,39.794781296686274,-104.77568587620432,Private room,100,1,0,86,1
3848,Landing | Modern Apartment with Amazing Amenities (ID607456),Gateway - Green Valley Ranch,39.79628,-104.77747,Entire home/apt,90,30,0,310,0
3849,"Ideal RiNo 1BR w/ Gym, Pool, W/D, steps to Larimer bars, by Blueground",Five Points,39.764744,-104.977722,Entire home/apt,112,31,0,321,0
